Text,target
"Nothing beats the taste of Yorkshire Red!  It wakes me in the morning and continues to support my day when I need to mull things over! It makes great iced tea too! The best thing is that it actually tastes like REAL TEA, not bagged dust!",2.0
"I've been loving hot sauce for decades, starting out on Tabasco and moving on from there.  I use all kinds of peppers and spices in my cooking and love spicy, flavorful food.  This hot sauce has been my favorite by a margin since I tried it.  I've given bottles out as gifts/party favors and folks who love spicy food invariably love it.<br /><br />It has a great habanero kick but also really good flavor and after-taste.  I add it to almost anything that is good spicy.  I does have a bit of a mexican food aspect, so if you are cooking asian food or something you'll have to judge if it will alter the flavor you are looking for.  I am always disappointed when I decide I have to use something else!<br /><br />The price is right, too - should be able to get it for less than $2!",2.0
"As far as Keurig coffee goes, you have like, a hundred choices.  If you're like me and like strong, smooth coffee, you'll discover that not many of those hundred will give you the flavor you're looking for.  Newman's Own Organics Extra Bold, for me, is the best way to go.  I've tried maybe 20 or 30 different K-Cups that tout the word ""strong"" or ""dark"" etc...  This is definitely my favorite (Starbucks is pretty good too).  But at a reasonable price of about .65 a cup, you really can't go wrong with Newman's Own.<br /><br />I brew this EARLY in the morning, and it wakes me up.  I brew it in the afternoon, and it gives me that last-half-of-the-day pickup.  Give it a try!  At least buy the smallest option available and see what you think.  If you like strong coffee, you won't be disappointed!",2.0
"Super hot ... great if you can drink Tabasco straight up and not winch.<br /><br />Has a nice flavour, much nicer than the ""Ultimate insanity"" that's made with habaneros ...<br /><br />Great for pranks at the table with unsuspecting friends and keep away from your kids.<br /><br />Bought one bottle and after 6 months still have more than 1/2 of it ... one drop is enough",2.0
"That was some hard old taffy..I wanted newer taffy thats chewing, not crunchy. I am still gonna eat it but not real pleased.",0.0
"Most of the ""Energy"" bars found in supermarkets are so full of refined sugars and processed ingredients that they're hard to digest and actually slow you down. These are full of raw, high-net-gain ingredients, so the body can digest them easily and get that energy you need and/or really curb hunger between meals. I buy them via Amazon because I get a better price than at most health food stores and because they're somewhat hard to find. I definitely recommend them and try to keep some around for quick snacks on the go.",2.0
"It seems to have more carrots than other brands and also seems to have more ""juice to veggie"" ratio than other brands.",1.0
"I found Orijen by reading online veterinary recommendations for the best dog foods -- dry and canned. Several reviewers put Orijen at the top of their lists, and it was almost always included in the top five. My dogs have been very healthy on this food -- and they like it. On the rare occasion when I had to switch to another dry food (another highly rated brand) because Orijen had not arrived in the mail, I noticed stomach upset and less enthusiasm about the food. In this household, at least, Orijen is the only dry food in the dog bowl.",2.0
This is a decent product but just not the same as the real thing.... was trying to save the calories but have yet to find a comparible sugar-free product.,1.0
"This is not terrible coffee, but it is on the weak side. I like a mild, smooth cup of coffee, and this isn't it. the Brooklyn beans donut house, which I also tried, was far more flavorful.",1.0
this item arrived stale.  it was virtually uneatable.  i believe it was in stock for several months before it was sent out.  i would not recommend this item under any conditions.,0.0
I always bought Rev earl grey lavender like many other reviewers.  I prefer the subtlety of Davidson's. Will order this again,2.0
"This arrived in perfect condition---not one can dented in three cases ordered. The milk has nice, thick cream on top that naturally separates from the liquid milk. Yes, the cream solidifies in cooler weather, which can be an advantage. For example, you can purposely refrigerate the can, then scoop out the thick, cold cream, add sweetener and use like whipped cream. It's delicious. The cream is also great in coffee as creamer. If you want it mixed (homogenized), just warm up the unopened can in hot water a bit and shake to mix. We use this canned milk in smoothies every day and love it.",2.0
